80,1270001000806,01,0,2015-11-20,2015-10-05,"山根種苗株式会社",,301,"鳥取県","鳥取市","川端３丁目２０２番地",,31,201,6800036,,,,,,,2015-10-05
81,1270001000822,01,0,2015-11-20,2015-10-05,"株式会社吉田一陽堂薬局",,301,"鳥取県","鳥取市","戎町４１３番地",,31,201,6800055,,,,,,,2015-10-05
82,1270001000830,01,0,2015-11-20,2015-10-05,"日本ランドメタル株式会社",,301,"鳥取県","鳥取市","古海５４５番地６",,31,201,6800921,,,,,,,2015-10-05
83,1270001000839,01,0,2015-11-20,2015-10-05,"緑山通商株式会社",,301,"鳥取県","八頭郡八頭町","奥野１１１番地",,31,329,6800543,,,,,,,2015-10-05
84,1270001000847,01,0,2015-11-20,2015-10-05,"株式会社レクサー・リサーチ",,301,"鳥取県","鳥取市","千代水２丁目９８番地",,31,201,6800911,,,,,,,2015-10-05
85,1270001000863,01,0,2015-11-20,2015-10-05,"鳥取小野田レミコン株式会社",,301,"鳥取県","鳥取市","源太７番地の１",,31,201,6801133,,,,,,,2015-10-05
86,1270001000888,01,0,2015-11-20,2015-10-05,"鳥取グレーン株式会社",,301,"鳥取県","鳥取市","興南町２１番地",,31,201,6800844,,,,,,,2015-10-05
87,1270001000896,01,0,2015-11-20,2015-10-05,"株式会社鳥取ガス設備",,301,"鳥取県","鳥取市","緑ケ丘３丁目２１番５４号",,31,201,6800915,,,,,,,2015-10-05
88,1270001000905,01,0,2015-11-20,2015-10-05,"株式会社鳥取鮮魚卸売市場",,301,"鳥取県","鳥取市","南安長２丁目６９７番地",,31,201,6800914,,,,,,,2015-10-05
89,1270001000921,01,0,2015-11-20,2015-10-05,"株式会社鳥取シーエムシー",,301,"鳥取県","鳥取市","栄町６０６番地",,31,201,6800831,,,,,,,2015-10-05
90,1270001000938,01,0,2015-11-20,2015-10-05,"鳥取トヨペット株式会社",,301,"鳥取県","鳥取市","安長８５０番地",,31,201,6800913,,,,,,,2015-10-05
91,1270001000954,01,0,2015-11-20,2015-10-05,"株式会社鳥取平版社",,301,"鳥取県","鳥取市","富安１丁目７９番地",,31,201,6800845,,,,,,,2015-10-05
92,1270001000962,01,0,2015-11-20,2015-10-05,"鳥取三菱自動車販売株式会社",,301,"鳥取県","鳥取市","松並町２丁目３１７番地",,31,201,6800801,,,,,,,2015-10-05
